"","RTENO","X.1","X","AOU","RTENO_AOU","MEANSpeciesTotal","MEANLogSpeciesTotal","SDDiffLogSpeciesTotal_shift","SDDiffBreeding_tmean_shift","SDDiffWinter_tmean_shift","SDDiffAnnual_tmean_shift","SDDiffLogSumBreeding_ppt_shift","SDDiffLogSumWinter_ppt_shift","SDDiffLogSumAnnual_ppt_shift","MeanBreeding_tmeanConsec_shift","MeanWinter_tmeanConsec_shift","MeanAnnual_tmeanConsec_shift","MeanLogSumBreeding_pptConsec_shift","MeanLogSumWinter_pptConsec_shift","MeanLogSumAnnual_pptConsec_shift","RTENO_Years","Years_sp.present","Included_in_BBS_migrant_list","Included_in_nonmigrants_Barnagaud","PermanentResidentSauer","StateNum","Route","Proportion_present","No.ofConsqYears","number.of.brood.per.year.x","mean.clutch.size.x","nest.location","main.habitat","log.transformed.body.mass..grams.","maximum.lifespan..years","English_Common_Name","Passerine","NativeSynanthropic_new","NumberofTSperAOU_p1","MEANpopulation","SDpopulation","SDtemp","MEANtemp","SDppt","MEANppt","Stan_Cent_SDDiffBreeding_tmean_shift_noNA1_30","Stan_Cent_MeanBreeding_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumBreeding_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumBreeding_pptConsec_shift_noNA1_30","Stan_Cent_SDDiffWinter_tmean_shift_noNA1_30","Stan_Cent_MeanWinter_tmeanConsec_shift_noNA1_30","Stan_Cent_SDDiffLogSumWinter_ppt_shift_noNA1_30","Stan_Cent_MeanLogSumWinter_pptConsec_shift_noNA1_30","LIFESPAN","reproduction","stan_cent_reproduction","LogofSDDiffLogSpeciesTotal_shift","HABITAT","cent_MEANLogSpeciesTotal","cent_LogofSDDiffLogSpeciesTotal_shift","cent_SDDiffAnnual_tmean_shift","cent_MeanAnnual_tmeanConsec_shift","cent_SDDiffLogSumAnnual_ppt_shift","cent_MeanLogSumAnnual_pptConsec_shift","cent_maximum.lifespan..years","Latitude","Longitude","BCR","Latitude_raw","Longitude_raw"
"2283",59001,3067,3067,7310,"59001 7310",8.310345,2.781193,1.229882,1.160464,1.90791,0.8337235,0.5413786,0.5027667,0.3711409,21.75057,2.081958,12.92275,8.245501,8.0728,10.21125,31,31,"YES","YES","YES",59,1,1,26,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-1.211514,1.249005,0.4188355,-0.2964768,-0.08187049,0.267786,0.03597055,-0.0648539,-0.4059516,0.2149917,-0.1161269,-0.3429168,-0.6725122,0.3353974,0.2678457,11,-0.1641123,0.2985199,1,-1.246874,0.7166086,0.0663348,-1.242833,-0.009801555,0.1503884,1.270033,0.739911305964173,1.07132447852059,30,39.8314157,-75.1462189
"2284",59002,2085,2085,7030,"59002 7030",19.4,4.1367,0.6088812,0.8996343,1.908813,0.7288649,0.5402556,0.6421291,0.3700748,21.64482,1.795714,12.94231,8.241975,8.038898,10.20695,42,42,"YES","YES","YES",59,2,1,35,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.1055522,-0.5188358,-0.2432379,-0.2918108,-0.09077541,0.2601293,-1.108473,-0.09571143,-0.407676,0.2117307,-0.1140485,-0.3939305,-0.321056,0.2948049,-1.120876,12,-0.05630129,-0.7157673,0,0.1086329,-0.2976786,-0.0385238,-1.223273,-0.01086765,0.1460884,-4.029967,0.638653577029626,1.05498956641046,30,39.3852634,-75.3494715
"2285",59002,1168,1168,5930,"59002 5930",13.625,3.572206,0.8585828,0.8996343,1.908813,0.7288649,0.5402556,0.6421291,0.3700748,21.64482,1.795714,12.94231,8.241975,8.038898,10.20695,42,42,"NO","YES","YES",59,2,1,35,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.442933350851903,0.345307466127668,-0.243237932485997,-0.291810790350237,-0.09077541382542,0.260129306513334,-1.10847288794889,-0.0957114341016005,-0.407676000304516,0.211730698274489,-0.114048523773141,-0.393930508415841,-0.321055993939202,0.294804939804628,0.922903193941424,6,-0.703167172898469,-0.219970823339984,0,-0.45586111722913,0.198117861239498,-0.0385238040495341,-1.2232730542572,-0.0108676549770371,0.146088443581611,3.77003298655164,0.638653577029626,1.05498956641046,30,39.3852634,-75.3494715
"2286",59003,2013,2013,7030,"59003 7030",15.625,3.686322,0.8579657,1.030862,1.972501,0.7720367,0.5725086,0.6521057,0.2982851,21.15757,1.984234,12.82861,8.241342,8.007105,10.18633,42,42,"YES","YES","YES",59,3,1,37,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.3320536,0.3434995,0.02934728,-0.3189338,-0.6904209,0.2234127,-0.5326846,-0.2378895,-0.3581504,0.2111453,0.03253963,-0.3603329,-0.2958961,0.2567377,-1.120876,12,-0.05630129,-0.2210081,0,-0.3417451,0.1970806,0.004647996,-1.336973,-0.08265735,0.1254684,-4.029967,0.671823794846227,1.07443948431108,30,39.5314149,-75.1074594
"2287",59003,1222,1222,5930,"59003 5930",12.75,3.362982,1.126647,1.030862,1.972501,0.7720367,0.5725086,0.6521057,0.2982851,21.15757,1.984234,12.82861,8.241342,8.007105,10.18633,42,42,"NO","YES","YES",59,3,1,37,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.646223966998176,1.02855086474475,0.0293472815950501,-0.318933832726125,-0.690420852001491,0.223412738326104,-0.532684623114159,-0.237889516472754,-0.358150366100778,0.211145277533283,0.0325396344613832,-0.360332920579578,-0.295896138372958,0.256737721897716,0.922903193941424,6,-0.703167172898469,0.172035562428219,0,-0.665085117229129,0.590124247007701,0.00464799595046583,-1.3369730542572,-0.082657354977037,0.12546844358161,3.77003298655164,0.671823794846227,1.07443948431108,30,39.5314149,-75.1074594
"2288",59010,1327,1327,5930,"59010 5930",24.875,4.568579,0.4512848,1.015224,1.993554,0.7865895,0.629341,0.6551077,0.3408682,20.65519,0.470668,11.80082,8.393536,7.98292,10.26685,49,49,"NO","YES","YES",59,10,1,45,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.525183505156543,-1.27199946521336,0.121233144669526,-0.564112299951397,-0.334732478064903,0.366788978405425,-0.601299533575025,-0.384482487271357,-0.27088218474337,0.351899660292954,0.0809964943927899,-0.630077067784026,-0.288325434284404,0.22777991152818,0.922903193941424,6,-0.703167172898469,-1.14788990781473,0,0.54051188277087,-0.729801223235248,0.0192007959504659,-2.3647630542572,-0.040074254977037,0.20598844358161,3.77003298655164,0.893675645784036,1.08864175525821,29,40.5089177,-74.9307429
"2289",59010,3080,3080,7310,"59010 7310",8.041667,2.745081,1.17295,1.015224,1.993554,0.7865895,0.629341,0.6551077,0.3408682,20.65519,0.470668,11.80082,8.393536,7.98292,10.26685,49,49,"YES","YES","YES",59,10,1,45,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-1.246602,1.129826,0.1212331,-0.5641123,-0.3347325,0.366789,-0.6012995,-0.3844825,-0.2708822,0.3518997,0.08099649,-0.6300771,-0.2883254,0.2277799,0.2678457,11,-0.1641123,0.2301415,1,-1.282986,0.6482302,0.0192008,-2.364763,-0.04007425,0.2059884,1.270033,0.893675645784036,1.08864175525821,29,40.5089177,-74.9307429
"2290",59013,1543,1543,5930,"59013 5930",10.76087,3.229127,0.9671584,0.9955969,1.984273,0.725696,0.5968525,0.6410738,0.2864796,20.2382,0.7967093,11.79749,8.216266,8.066448,10.21745,47,47,"NO","YES","YES",59,13,1,44,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.776282972773132,0.64473556562064,-0.263246254698679,-0.564906668738659,-0.789029903444631,0.278825910100427,-0.68741743286563,-0.506158913270225,-0.320769437613742,0.18795410769688,0.0596347826641341,-0.571970759620438,-0.323717341049345,0.327791819096781,0.922903193941424,6,-0.703167172898469,-0.048175903034411,0,-0.798940117229129,0.369912781545071,-0.0416927040495342,-2.3680930542572,-0.094462854977037,0.15658844358161,3.77003298655164,0.816125085255671,1.1583978091529,30,40.1672217,-74.0627799
"2291",59013,2071,2071,7030,"59013 7030",21.56522,4.144288,0.5137122,0.9955969,1.984273,0.725696,0.5968525,0.6410738,0.2864796,20.2382,0.7967093,11.79749,8.216266,8.066448,10.21745,47,47,"YES","YES","YES",59,13,1,44,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,0.112925,-0.9462054,-0.2632463,-0.5649067,-0.7890299,0.2788259,-0.6874174,-0.5061589,-0.3207694,0.1879541,0.05963478,-0.5719708,-0.3237173,0.3277918,-1.120876,12,-0.05630129,-0.9609678,0,0.1162209,-0.5428791,-0.0416927,-2.368093,-0.09446285,0.1565884,-4.029967,0.816125085255671,1.1583978091529,30,40.1672217,-74.0627799
"2292",59014,1132,1132,5930,"59014 5930",23.14706,4.454832,0.5163736,1.019311,2.155851,0.8395427,0.7034653,0.701761,0.3231226,19.05912,-1.088115,10.24255,8.37327,7.996429,10.26642,35,35,"NO","YES","YES",59,14,1,32,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.414662256567518,-0.933211959659035,0.455577771446184,-0.935836339028567,-0.482958032534378,0.366023307972811,-0.583366988553056,-0.850210905804201,-0.157061672933365,0.33315694822147,0.454549099545858,-0.907879681619031,-0.170671094159646,0.243954857167298,0.922903193941424,6,-0.703167172898469,-0.953512851257519,0,0.42676488277087,-0.535424166678037,0.0721539959504658,-3.9230330542572,-0.0578198549770371,0.20555844358161,3.77003298655164,0.894100056804909,1.08865614104844,29,40.5107877,-74.9305639
"2293",59014,2108,2108,7030,"59014 7030",12.58824,3.584361,0.4347683,1.019311,2.155851,0.8395427,0.7034653,0.701761,0.3231226,19.05912,-1.088115,10.24255,8.37327,7.996429,10.26642,35,35,"YES","YES","YES",59,14,1,32,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.4311231,-1.365754,0.4555778,-0.9358363,-0.482958,0.3660233,-0.583367,-0.8502109,-0.1570617,0.3331569,0.4545491,-0.9078797,-0.1706711,0.2439549,-1.120876,12,-0.05630129,-1.201681,0,-0.4437061,-0.7835923,0.072154,-3.923033,-0.05781985,0.2055584,-4.029967,0.894100056804909,1.08865614104844,29,40.5107877,-74.9305639
"2294",59014,345,345,3940,"59014 3940",4.205882,1.902512,1.123601,1.019311,2.155851,0.8395427,0.7034653,0.701761,0.3231226,19.05912,-1.088115,10.24255,8.37327,7.996429,10.26642,35,35,"NO","NO","YES",59,14,1,32,1,4.8,"tree","forest",3.295837,11.9,"Downy Woodpecker","NO",NA,80,-2.06527649521267,1.02174329204615,0.455577771446184,-0.935836339028567,-0.482958032534378,0.366023307972811,-0.583366988553056,-0.850210905804201,-0.157061672933365,0.33315694822147,0.454549099545858,-0.907879681619031,-0.170671094159646,0.243954857167298,-0.098986462441667,4.8,-0.83254034951352,0.168129813569828,1,-2.12555511722913,0.58621849814931,0.0721539959504658,-3.9230330542572,-0.0578198549770371,0.20555844358161,-0.129967013448363,0.894100056804909,1.08865614104844,29,40.5107877,-74.9305639
"2295",59018,3027,3027,7310,"59018 7310",15.17241,3.805758,0.8014548,0.9055765,2.294592,0.9857027,0.799648,0.6463071,0.3334705,18.38584,-1.694005,9.538297,8.368682,8.161926,10.35637,33,33,"YES","YES","YES",59,18,1,23,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.2160047,0.1721707,1.378427,-1.103835,-0.396524,0.5261909,-1.0824,-1.046672,-0.0093697,0.3289138,0.7738838,-1.01586,-0.3105196,0.442112,0.2678457,11,-0.1641123,-0.3193069,1,-0.2223091,0.09878178,0.218314,-4.627286,-0.04747195,0.2955084,1.270033,1.0216229951169,1.14289708803089,28,41.0726673,-74.2556528
"2296",59018,1277,1277,5930,"59018 5930",13.24138,3.643723,0.6574443,0.9055765,2.294592,0.9857027,0.799648,0.6463071,0.3334705,18.38584,-1.694005,9.538297,8.368682,8.161926,10.35637,33,33,"NO","YES","YES",59,18,1,23,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.373444501604527,-0.325878626325656,1.37842682777661,-1.10383531846872,-0.396524031142784,0.526190878702255,-1.08240027502264,-1.04667198184083,-0.00936969956878484,0.328913803891855,0.77388378836661,-1.01585996219464,-0.310519551007164,0.442112010060709,0.922903193941424,6,-0.703167172898469,-0.605059423323079,0,-0.38434411722913,-0.186970738743597,0.218313995950466,-4.6272860542572,-0.047471954977037,0.29550844358161,3.77003298655164,1.0216229951169,1.14289708803089,28,41.0726673,-74.2556528
"2297",59018,2247,2247,7030,"59018 7030",10.48276,3.272161,0.6145309,0.9055765,2.294592,0.9857027,0.799648,0.6463071,0.3334705,18.38584,-1.694005,9.538297,8.368682,8.161926,10.35637,33,33,"YES","YES","YES",59,18,1,23,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.7344694,-0.4956115,1.378427,-1.103835,-0.396524,0.5261909,-1.0824,-1.046672,-0.0093697,0.3289138,0.7738838,-1.01586,-0.3105196,0.442112,-1.120876,12,-0.05630129,-0.7024425,0,-0.7559061,-0.2843538,0.218314,-4.627286,-0.04747195,0.2955084,-4.029967,1.0216229951169,1.14289708803089,28,41.0726673,-74.2556528
"2298",59019,1771,1771,5930,"59019 5930",15.64286,3.752479,0.6423196,0.8549993,2.312079,0.7601522,0.5475327,0.5731392,0.3320119,18.57226,-2.519599,9.402884,8.446929,7.921618,10.28854,46,46,"NO","YES","YES",59,19,1,37,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.267772713236059,-0.384401999649983,-0.0456910299126059,-1.13613797930642,-0.408707434000347,0.405410819529624,-1.30431804259915,-0.99227518735006,-0.396501753175132,0.40127939115414,0.814132926713663,-1.16299536921826,-0.495040710128046,0.154380213728993,0.922903193941424,6,-0.703167172898469,-0.638636774791263,0,-0.275588117229129,-0.220548090211781,-0.00723650404953424,-4.7626990542572,-0.048930554977037,0.22767844358161,3.77003298655164,1.03194989117311,1.09940915759292,28,41.1181687,-74.7967659
"2299",59020,3241,3241,7310,"59020 7310",9.272727,2.962881,1.025147,0.9876661,2.134755,0.8141245,0.6260218,0.6780496,0.3244892,20.09917,-0.6479583,11.02814,8.385479,7.938184,10.2446,46,46,"YES","YES","YES",59,20,1,40,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-1.034979,0.7911542,0.2950882,-0.7484345,-0.4715431,0.32717,-0.7222154,-0.5467274,-0.2759789,0.3444483,0.4059933,-0.829436,-0.2304686,0.1742154,0.2678457,11,-0.1641123,0.0358308,1,-1.065186,0.4539195,0.0467358,-3.137443,-0.05645325,0.1837384,1.270033,0.927345057205134,1.07505827420991,28,40.6572687,-75.0997599
"2300",59020,1259,1259,5930,"59020 5930",24.06818,4.500993,0.46939,0.9876661,2.134755,0.8141245,0.6260218,0.6780496,0.3244892,20.09917,-0.6479583,11.02814,8.385479,7.938184,10.2446,46,46,"NO","YES","YES",59,20,1,40,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.459514176671944,-1.17308939734682,0.295088158120937,-0.748434484498458,-0.471543087830453,0.327169985089915,-0.722215433369725,-0.546727448502775,-0.275978934969676,0.344448262327893,0.405993268210041,-0.829435997182525,-0.230468560157425,0.174215445756355,0.922903193941424,6,-0.703167172898469,-1.09114098822885,0,0.472925882770871,-0.673052303649368,0.0467357959504658,-3.1374430542572,-0.0564532549770371,0.183738443581611,3.77003298655164,0.927345057205134,1.07505827420991,28,40.6572687,-75.0997599
"2301",59021,1782,1782,5930,"59021 5930",11.14286,3.325728,1.033628,1.062548,2.431214,0.8935538,0.8513922,0.5492571,0.3827779,18.43758,-2.296124,9.342664,8.274824,7.827823,10.2354,38,38,"NO","YES","YES",59,21,1,31,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.682421480734236,0.811871183543848,0.796601941303656,-1.15050341124904,0.0153311162992978,0.310788199089794,-0.393655843675419,-1.0315744056851,0.0700853688392711,0.242110612852412,1.08834125844444,-1.12316818408295,-0.555268662197749,0.0420751558993201,0.922903193941424,6,-0.703167172898469,0.0477170569111189,0,-0.70233911722913,0.465805741490601,0.126165095950466,-4.8229190542572,0.00183544502296296,0.174538443581611,3.77003298655164,1.07489620124564,1.10901235569691,28,41.3073947,-74.6772749
"2302",59021,3055,3055,7310,"59021 7310",18.74286,4.146531,0.782257,1.062548,2.431214,0.8935538,0.8513922,0.5492571,0.3827779,18.43758,-2.296124,9.342664,8.274824,7.827823,10.2354,38,38,"YES","YES","YES",59,21,1,31,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.1151044,0.1112053,0.7966019,-1.150503,0.01533112,0.3107882,-0.3936558,-1.031574,0.07008537,0.2421106,1.088341,-1.123168,-0.5552687,0.04207516,0.2678457,11,-0.1641123,-0.3542854,1,0.1184639,0.06380328,0.1261651,-4.822919,0.001835445,0.1745384,1.270033,1.07489620124564,1.10901235569691,28,41.3073947,-74.6772749
"2303",59022,2433,2433,7030,"59022 7030",14.48387,3.393443,1.074389,1.096113,2.17749,0.8480512,0.7148567,0.6050802,0.3186871,18.21308,-1.699512,9.422368,8.386652,8.082141,10.32179,33,33,"YES","YES","YES",59,22,1,27,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.6166268,0.9091261,0.5093001,-1.13149,-0.5200069,0.4646167,-0.2463826,-1.097083,-0.1395698,0.3455331,0.5043547,-1.016841,-0.4144891,0.3465818,-1.120876,12,-0.05630129,0.1035164,0,-0.6346241,0.5216051,0.0806625,-4.743215,-0.06225535,0.2609284,-4.029967,1.00251630600231,1.13248593090489,28,40.9884812,-74.3851971
"2304",59022,3087,3087,7310,"59022 7310",21.64516,4.2989,0.7637743,1.096113,2.17749,0.8480512,0.7148567,0.6050802,0.3186871,18.21308,-1.699512,9.422368,8.386652,8.082141,10.32179,33,33,"YES","YES","YES",59,22,1,27,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.2631523,0.0510803,0.5093001,-1.13149,-0.5200069,0.4646167,-0.2463826,-1.097083,-0.1395698,0.3455331,0.5043547,-1.016841,-0.4144891,0.3465818,0.2678457,11,-0.1641123,-0.3887817,1,0.2708329,0.02930698,0.0806625,-4.743215,-0.06225535,0.2609284,1.270033,1.00251630600231,1.13248593090489,28,40.9884812,-74.3851971
"2305",59022,1141,1141,5930,"59022 5930",19.90323,4.110307,0.655496,1.096113,2.17749,0.8480512,0.7148567,0.6050802,0.3186871,18.21308,-1.699512,9.422368,8.386652,8.082141,10.32179,33,33,"NO","YES","YES",59,22,1,27,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,0.0799076417633135,-0.333341369943767,0.509300138686109,-1.13149008697879,-0.520006903626331,0.464616730888757,-0.246382568984348,-1.09708282947642,-0.139569771111257,0.345533094127944,0.504354732569926,-1.01684140668973,-0.414489124754131,0.346581768161455,0.922903193941424,6,-0.703167172898469,-0.609341118098259,0,0.0822398827708701,-0.191252433518777,0.0806624959504658,-4.7432150542572,-0.062255354977037,0.26092844358161,3.77003298655164,1.00251630600231,1.13248593090489,28,40.9884812,-74.3851971
"2306",59022,3508,3508,7350,"59022 7350",10.74194,3.198927,1.353225,1.096113,2.17749,0.8480512,0.7148567,0.6050802,0.3186871,18.21308,-1.699512,9.422368,8.386652,8.082141,10.32179,33,33,"YES","YES","YES",59,22,1,27,2,7,"tree","forest",2.397895,12.4,"Black-capped Chickadee","YES","YES",227,-0.8056265,1.489325,0.5093001,-1.13149,-0.5200069,0.4646167,-0.2463826,-1.097083,-0.1395698,0.3455331,0.5043547,-1.016841,-0.4144891,0.3465818,0.03202503,14,0.1593207,0.4364017,1,-0.8291401,0.8544904,0.0806625,-4.743215,-0.06225535,0.2609284,0.370033,1.00251630600231,1.13248593090489,28,40.9884812,-74.3851971
"2307",59023,1864,1864,5930,"59023 5930",13.06061,3.507574,1.249186,0.916637,2.154562,0.768195,0.641387,0.6359048,0.3461231,20.07726,-0.3648095,11.04532,8.301614,8.012832,10.2249,35,35,"NO","YES","YES",59,23,1,28,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.505732451828684,1.28816639393303,0.00509092404370469,-0.744336209493904,-0.290839317721965,0.292091595502699,-1.03387007824861,-0.553120720508426,-0.252385121226233,0.266886950383008,0.451582259074113,-0.778973888765738,-0.336752973772108,0.263594921814455,0.922903193941424,6,-0.703167172898469,0.320988305848203,0,-0.52049311722913,0.739076990427685,0.000806295950465774,-3.1202630542572,-0.034819354977037,0.16403844358161,3.77003298655164,0.940225091944882,1.10558896356967,29,40.7140195,-74.7198716
"2308",59023,2531,2531,7030,"59023 7030",10.57576,3.16895,1.043803,0.916637,2.154562,0.768195,0.641387,0.6359048,0.3461231,20.07726,-0.3648095,11.04532,8.301614,8.012832,10.2249,35,35,"YES","YES","YES",59,23,1,28,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.8347534,0.8365031,0.005090924,-0.7443362,-0.2908393,0.2920916,-1.03387,-0.5531207,-0.2523851,0.266887,0.4515823,-0.7789739,-0.336753,0.2635949,-1.120876,12,-0.05630129,0.06184945,0,-0.8591171,0.4799381,0.000806296,-3.120263,-0.03481935,0.1640384,-4.029967,0.940225091944882,1.10558896356967,29,40.7140195,-74.7198716
"2309",59024,2276,2276,7030,"59024 7030",10.16667,3.037801,1.073459,1.086368,2.481684,0.87701,0.7092213,0.4306755,0.3338405,19.93978,-0.05431743,11.08402,8.353582,8.0291,10.23758,25,25,"YES","YES","YES",59,24,1,21,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.9621832,0.9069486,0.692145,-0.7351044,-0.3934335,0.31467,-0.2891407,-0.593237,-0.1482231,0.3149488,1.204506,-0.7236387,-0.854318,0.2830733,-1.120876,12,-0.05630129,0.1022671,0,-0.9902661,0.5203558,0.1096213,-3.081563,-0.04710195,0.1767184,-4.029967,0.926973073428016,1.13093549633507,29,40.6556297,-74.4044889
"2310",59024,1836,1836,5930,"59024 5930",15.75,3.927826,0.6358627,1.086368,2.481684,0.87701,0.7092213,0.4306755,0.3338405,19.93978,-0.05431743,11.08402,8.353582,8.0291,10.23758,25,25,"NO","YES","YES",59,24,1,21,2,3,"shrub","shrub",3.806662,15.8,"Northern Cardinal","YES","YES",854,-0.0973983791759104,-0.409807084307383,0.692144974841428,-0.735104356020317,-0.393433492916198,0.314669970120257,-0.289140741541013,-0.593236970409681,-0.148223129217224,0.314948790950011,1.20450606729535,-0.723638727539934,-0.854318030601226,0.283073344766352,0.922903193941424,6,-0.703167172898469,-0.653212812731845,0,-0.10024111722913,-0.235124128152363,0.109621295950466,-3.0815630542572,-0.0471019549770371,0.17671844358161,3.77003298655164,0.926973073428016,1.13093549633507,29,40.6556297,-74.4044889
"2311",59024,3336,3336,7310,"59024 7310",17.75,4.030551,0.595386,1.086368,2.481684,0.87701,0.7092213,0.4306755,0.3338405,19.93978,-0.05431743,11.08402,8.353582,8.0291,10.23758,25,25,"YES","YES","YES",59,24,1,21,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,0.002413442,-0.5751946,0.692145,-0.7351044,-0.3934335,0.31467,-0.2891407,-0.593237,-0.1482231,0.3149488,1.204506,-0.7236387,-0.854318,0.2830733,0.2678457,11,-0.1641123,-0.7481028,1,0.002483883,-0.3300141,0.1096213,-3.081563,-0.04710195,0.1767184,1.270033,0.926973073428016,1.13093549633507,29,40.6556297,-74.4044889
"2312",59024,375,375,3940,"59024 3940",4.958333,2.112004,0.9619658,1.086368,2.481684,0.87701,0.7092213,0.4306755,0.3338405,19.93978,-0.05431743,11.08402,8.353582,8.0291,10.23758,25,25,"NO","NO","YES",59,24,1,21,1,4.8,"tree","forest",3.295837,11.9,"Downy Woodpecker","NO",NA,80,-1.86172547927895,0.631198869925709,0.692144974841428,-0.735104356020317,-0.393433492916198,0.314669970120257,-0.289140741541013,-0.593236970409681,-0.148223129217224,0.314948790950011,1.20450606729535,-0.723638727539934,-0.854318030601226,0.283073344766352,-0.098986462441667,4.8,-0.83254034951352,-0.0559424909621738,1,-1.91606311722913,0.362146193617308,0.109621295950466,-3.0815630542572,-0.0471019549770371,0.17671844358161,-0.129967013448363,0.926973073428016,1.13093549633507,29,40.6556297,-74.4044889
"2313",59024,3596,3596,7350,"59024 7350",7.625,2.681797,1.263598,1.086368,2.481684,0.87701,0.7092213,0.4306755,0.3338405,19.93978,-0.05431743,11.08402,8.353582,8.0291,10.23758,25,25,"YES","YES","YES",59,24,1,21,2,7,"tree","forest",2.397895,12.4,"Black-capped Chickadee","YES","YES",227,-1.308091,1.317011,0.692145,-0.7351044,-0.3934335,0.31467,-0.2891407,-0.593237,-0.1482231,0.3149488,1.204506,-0.7236387,-0.854318,0.2830733,0.03202503,14,0.1593207,0.3375376,1,-1.34627,0.7556263,0.1096213,-3.081563,-0.04710195,0.1767184,0.370033,0.926973073428016,1.13093549633507,29,40.6556297,-74.4044889
"2314",59028,3880,3880,7360,"59028 7360",12.60606,3.335722,1.078329,1.110979,2.161999,0.7508692,0.5311002,0.7173388,0.3248271,20.70201,1.036744,12.15995,8.22862,7.96568,10.21056,36,36,"NO","YES","YES",59,28,1,26,2,5.8,"tree","forest",2.351375,10.9,"Carolina Chickadee","YES","YES",195,-0.6727109,0.9183305,-0.1043036,-0.4784421,-0.4687207,0.2665574,-0.181155,-0.3708206,-0.4217344,0.1993795,0.4686997,-0.5291923,-0.1313856,0.2071377,-0.3610095,11.6,-0.09942568,0.1087974,1,-0.6923451,0.5268861,-0.0165195,-2.005633,-0.05611535,0.1496984,-1.129967,0.721688118037852,1.11642778050327,30,39.7511224,-74.585006
"2315",59028,3425,3425,7310,"59028 7310",13.69697,3.606444,0.7104629,1.110979,2.161999,0.7508692,0.5311002,0.7173388,0.3248271,20.70201,1.036744,12.15995,8.22862,7.96568,10.21056,36,36,"YES","YES","YES",59,28,1,26,2,5.5,"tree","forest",3.068053,13.3,"Tufted Titmouse","YES","YES",466,-0.4096663,-0.1308601,-0.1043036,-0.4784421,-0.4687207,0.2665574,-0.181155,-0.3708206,-0.4217344,0.1993795,0.4686997,-0.5291923,-0.1313856,0.2071377,0.2678457,11,-0.1641123,-0.4931688,1,-0.4216231,-0.07508012,-0.0165195,-2.005633,-0.05611535,0.1496984,1.270033,0.721688118037852,1.11642778050327,30,39.7511224,-74.585006
"2316",59030,2254,2254,7030,"59030 7030",10.75,3.119949,1.24076,0.7858016,2.342487,0.789435,0.5603437,0.5525554,0.2657924,20.88806,2.787788,13.0024,8.085241,7.800697,10.0808,31,31,"YES","YES","YES",59,30,1,22,3,4,"shrub","shrub",3.89182,8,"Northern Mockingbird","YES","YES",591,-0.8823648,1.271148,0.1391995,-0.2774764,-0.9618261,0.03550297,-1.607937,-0.3165317,-0.37683,0.06677756,0.8841218,-0.2171254,-0.5469507,0.009595951,-1.120876,12,-0.05630129,0.3112241,0,-0.9081181,0.7293128,0.0220463,-1.163183,-0.1151501,0.01993844,-4.029967,0.61825713232712,1.118855756314,30,39.2953945,-74.5547951
